,listing_id,id,date,reviewer_id,comments
30208,724485,5936916,2013-07-23,4370024,4.0
30209,724485,6189015,2013-08-03,4695175,3.9
30210,724485,6418833,2013-08-12,1330739,4.1
30211,724485,6529101,2013-08-16,5749431,3.9
30212,724485,6652531,2013-08-20,690155,3.7
30213,724485,6727419,2013-08-23,1710770,4.0
30214,724485,6850664,2013-08-27,7380255,3.7
30215,724485,7663075,2013-09-29,3048715,3.6
30216,724485,7942261,2013-10-09,7843662,3.7
30217,724485,8109424,2013-10-16,2241974,3.7
30218,724485,8230633,2013-10-21,8627359,4.0
30219,724485,8428985,2013-10-30,8847253,3.4
30220,724485,8591033,2013-11-06,8766531,3.6
30221,724485,8630682,2013-11-09,6428549,4.3
30222,724485,8748331,2013-11-15,6136269,3.9
30223,724485,8931661,2013-11-26,2735962,3.7
30224,724485,9058754,2013-12-03,9939342,3.5
30225,724485,9174085,2013-12-10,4922488,3.9
30226,724485,9286704,2013-12-18,7581772,4.0
30227,724485,9336463,2013-12-22,3592270,3.8
30228,724485,9541138,2014-01-02,4287038,3.6
30229,724485,9689052,2014-01-05,9645305,3.6
30230,724485,9982456,2014-01-23,3781891,4.0
30231,724485,10060292,2014-01-28,9384539,3.8
30232,724485,10238018,2014-02-08,7102974,4.1
30233,724485,10291253,2014-02-11,10577026,4.0
30234,724485,10656896,2014-03-02,10989105,3.9
30235,724485,10842922,2014-03-10,5300766,3.3
30236,724485,10961580,2014-03-15,5850312,3.5
30237,724485,11045724,2014-03-18,10796123,3.5
30238,724485,11179884,2014-03-24,2015134,3.5
30239,724485,11392083,2014-04-01,6269996,3.8
30240,724485,11514525,2014-04-06,9645305,3.8
30241,724485,11617512,2014-04-09,12732302,4.0
30242,724485,12172748,2014-04-25,8339629,3.8
30243,724485,12342678,2014-04-29,245043,3.8
30244,724485,12877972,2014-05-13,11355367,4.0
30245,724485,13134965,2014-05-20,9090203,3.6
30246,724485,13270754,2014-05-24,9090203,2.8
30247,724485,13473585,2014-05-28,10611715,3.7
30248,724485,13598449,2014-06-01,509344,4.0
30249,724485,13841019,2014-06-06,11511404,4.0
30250,724485,14011719,2014-06-10,12090750,3.6
30251,724485,14153953,2014-06-13,12921532,3.6
30252,724485,14383808,2014-06-18,2470431,4.9
30253,724485,14593332,2014-06-23,10714590,3.8
30254,724485,15393435,2014-07-08,1423822,3.0
30255,724485,15528972,2014-07-11,14547547,3.0
30256,724485,15673636,2014-07-14,14181805,3.0
30257,724485,16054403,2014-07-21,12467292,3.0
30258,724485,16336741,2014-07-26,7696957,3.9
30259,724485,16574580,2014-07-29,9635378,3.9
30260,724485,16821063,2014-08-03,12714829,3.5
30261,724485,17087026,2014-08-07,10537180,2.5
30262,724485,17376576,2014-08-11,7640363,3.6
30263,724485,18781467,2014-09-01,3672017,3.0
30264,724485,19064097,2014-09-06,3048715,3.6
30265,724485,19280736,2014-09-09,14186858,3.9
30266,724485,19403389,2014-09-12,4896070,3.4
30267,724485,19723715,2014-09-17,13151103,3.6
30268,724485,20008923,2014-09-22,17986004,3.6
30269,724485,20683150,2014-10-04,3048715,3.5
30270,724485,20768823,2014-10-05,19970452,3.0
30271,724485,20985113,2014-10-09,5751593,3.0
30272,724485,21147701,2014-10-12,14276675,3.8
30273,724485,21334843,2014-10-15,17628121,4.1
30274,724485,21684882,2014-10-21,22083061,3.0
30275,724485,21740656,2014-10-23,18900837,4.0
30276,724485,22018776,2014-10-28,9443456,3.0
30277,724485,22395817,2014-11-05,13052600,3.6
30278,724485,22582618,2014-11-10,18154662,4.0
30279,724485,22757661,2014-11-14,15707606,3.9
30280,724485,22888334,2014-11-17,8548476,3.0
30281,724485,23012144,2014-11-20,22292893,3.5
30282,724485,23203681,2014-11-25,19637803,3.0
30283,724485,23336355,2014-11-29,9454916,3.7
30284,724485,23494135,2014-12-02,2564167,3.6
30285,724485,23568931,2014-12-05,20049798,4.2
30286,724485,23682680,2014-12-08,22154919,3.2
30287,724485,23938469,2014-12-15,18739371,3.7
30288,724485,24138748,2014-12-21,2398438,4.4
30289,724485,24521948,2014-12-30,14113569,3.8
